  1 3 1  18 6 1 1    2   8 1 1.351 
  1 3 1  19 8 8 0    2  15 2 2.280 
  1 3 1  20 8 2 2    5   2 1 16.970 
  1 3 1  21 6 0 0    2  13 1 -1.000 
  1 3 1  22 6 2 0    3  12 1 1.878 
  1 3 1  23 8 4 0    8   1 1 1.087 
  1 3 1  24 4 4 0    2  11 1 1.051 
  1 3 1  25 8 1 1    3   2 1 4.014 
  1 3 1  26 6 6 0    2   2 1 1.727 
  1 3 1  27 8 2 0    7   1 1 1.354 
  1 3 1  28 6 4 4    1  16 1 1.610 
  1 3 2   1 4 1 1    4   7 1 1.570 
  1 3 2   2 6 2 0    4  10 1 3.407 
  1 3 2   3 2 1 1    1   7 1 1.666 
  1 3 2   4 4 4 4    2  11 1 0.927 
  1 3 2   5 6 1 1    3  14 1 3.803 
  1 3 2   6 8 4 4    4   8 3 25.253 
  1 3 2   7 2 0 0    1  14 1 -1.000 
  1 3 2   8 8 6 0    2   7 2 5.365 
  1 3 2   9 8 4 0    4   1 1 23.786 
  1 3 2  10 4 4 0    4  15 1 2.204 
  1 3 2  11 8 0 0    6  16 1 -1.000 
  1 3 2  12 6 6 4    4  10 1 6.190 
  1 3 2  13 4 2 0    1   7 1 1.725 
  1 3 2  14 8 8 4    1   2 2 2.721 
  1 3 2  15 6 6 0    6  10 1 1.826 
  1 3 2  16 6 4 4    4   3 1 2.840 
  1 3 2  17 8 8 0    3   3 2 10.712 
  1 3 2  18 8 2 2    7  14 1 2.198 
  1 3 2  19 2 2 0    1   8 1 0.805 
  1 3 2  20 8 2 0    4  11 2 7.507 
  1 3 2  21 2 2 2    1  14 1 0.945 
  1 3 2  22 6 2 2    2  11 1 2.209 
  1 3 2  23 6 0 0    5   1 1 -1.000 
  1 3 2  24 4 0 0    1  12 1 -1.000 
  1 3 2  25 4 2 2    1  10 1 1.194 
  1 3 2  26 6 4 0    2   8 1 3.331 
  1 3 2  27 8 1 1    4  15 1 8.678 
  1 3 2  28 8 6 4    4   1 2 10.656 
  1 3 3   1 8 4 0    5  13 1 8.026 
  1 3 3   2 4 2 2    2   2 1 1.087 
  1 3 3   3 6 4 4    5   3 1 2.879 
  1 3 3   4 2 2 2    2  10 1 1.111 
  1 3 3   5 6 4 0    1   7 2 6.451 
  1 3 3   6 4 4 4    1   8 1 1.977 
  1 3 3   7 2 1 1    2   9 1 1.160 
  1 3 3   8 4 1 1    1   4 1 5.711 
  1 3 3   9 2 2 0    1   9 1 0.851 
  1 3 3  10 8 6 4    3   4 1 15.199 
  1 3 3  11 4 2 0    2   8 1 0.890 
  1 3 3  12 8 2 0    6   3 2 5.924 
  1 3 3  13 6 2 2    4  13 1 1.165 
  1 3 3  14 8 8 4    6  11 1 1.745 
  1 3 3  15 8 4 4    7  13 1 1.893 
  1 3 3  16 6 1 1    1  12 1 5.804 
  1 3 3  17 8 0 0    3   9 2 -1.000 
  1 3 3  18 6 2 0    5  11 1 5.735 
  1 3 3  19 6 6 4    5   2 3 17.200 
  1 3 3  20 6 0 0    4   4 2 -1.000 
  1 3 3  21 8 6 0    3   3 2 3.943 
  1 3 3  22 8 8 0    1   3 1 4.204 
  1 3 3  23 6 6 0    5   9 1 1.529 
  1 3 3  24 8 1 1    8   8 1 1.189 
  1 3 3  25 2 0 0    1  10 1 -1.000 
  1 3 3  26 4 4 0    3  11 1 1.203 
  1 3 3  27 8 2 2    6   4 3 8.997 
  1 3 3  28 4 0 0    3  14 1 -1.000 
  1 3 4   1 4 4 4    4  11 1 1.602 
  1 3 4   2 8 2 0    1   9 1 4.138 
  1 3 4   3 2 0 0    2   1 1 -1.000 
  1 3 4   4 6 1 1    4   4 1 1.759 
  1 3 4   5 4 2 2    4   7 1 1.685 
  1 3 4   6 8 4 4    8   1 1 2.168 
  1 3 4   7 8 6 4    5  14 1 1.067 
  1 3 4   8 2 2 0    2   6 1 0.847 
  1 3 4   9 8 4 0    2  11 1 1.478 
  1 3 4  10 6 6 4    1   1 1 2.324 
  1 3 4  11 6 4 0    5   3 1 1.496 
  1 3 4  12 8 6 0    5   4 1 5.977 
  1 3 4  13 6 2 0    2   4 2 6.433 
  1 3 4  14 6 4 4    3  16 1 2.213 
  1 3 4  15 2 2 2    1   6 1 1.142 
  1 3 4  16 4 4 0    1   8 1 1.253 
  1 3 4  17 6 2 2    3  16 1 0.943 
  1 3 4  18 8 8 4    4   3 1 1.896 
  1 3 4  19 6 0 0    1  14 1 -1.000 
  1 3 4  20 8 1 1    7  14 1 4.501 
  1 3 4  21 2 1 1    1  15 1 0.857 
  1 3 4  22 8 0 0    8   2 1 -1.000 
  1 3 4  23 8 8 0    8   4 1 1.590 
  1 3 4  24 8 2 2    3   7 1 1.129 
  1 3 4  25 4 1 1    3   7 1 3.380 
  1 3 4  26 6 6 0    1   9 2 9.799 
  1 3 4  27 4 2 0    4  11 1 1.094 
  1 3 4  28 4 0 0    2  16 1 -1.000 
  1 3 5   1 6 6 4    3  16 1 1.835 
  1 3 5   2 8 8 0    5   8 1 1.392 
  1 3 5   3 8 6 4    8   7 1 3.575 
  1 3 5   4 2 2 0    2   7 1 0.946 
  1 3 5   5 8 2 2    1   2 1 3.490 
  1 3 5   6 2 0 0    1   6 1 -1.000 
  1 3 5   7 6 0 0    3   1 1 -1.000 
  1 3 5   8 6 2 0    6  15 1 2.024 
  1 3 5   9 4 2 2    2   5 1 1.215 
  1 3 5  10 2 2 2    1   5 1 1.170 
  1 3 5  11 8 0 0    2   3 2 -1.000 
  1 3 5  12 8 8 4    7  15 1 2.087 
  1 3 5  13 6 2 2    1   1 1 6.857 
  1 3 5  14 4 1 1    1   3 1 1.483 
  1 3 5  15 8 6 0    6  11 1 4.569 
  1 3 5  16 8 1 1    1  12 1 1.614 
  1 3 5  17 4 4 4    1   9 1 1.086 
  1 3 5  18 8 4 0    3   5 1 4.580 
  1 3 5  19 6 4 4    2   7 1 2.346 
  1 3 5  20 8 4 4    3   5 1 5.657 
  1 3 5  21 4 2 0    4   3 1 1.024 
  1 3 5  22 4 0 0    1  15 1 -1.000 
  1 3 5  23 8 2 0    3   6 1 2.130 
  1 3 5  24 2 1 1    2  12 1 1.629 
  1 3 5  25 4 4 0    2   4 1 0.942 
  1 3 5  26 6 4 0    6  12 1 1.856 
  1 3 5  27 6 1 1    6   5 1 1.287 
  1 3 5  28 6 6 0    3  10 2 2.965 
  1 3 6   1 8 6 4    7   2 1 1.941 
  1 3 6   2 6 2 0    1   7 1 5.415 
  1 3 6   3 6 6 4    6   3 1 2.588 
  1 3 6   4 4 2 2    3   2 1 1.170 
  1 3 6   5 6 4 0    4  13 1 1.290 
  1 3 6   6 8 4 4    6  13 1 4.687 
  1 3 6   7 8 2 2    2   5 1 4.350 
  1 3 6   8 2 1 1    1   5 1 0.741 
  1 3 6   9 8 4 0    7   6 1 1.191 
  1 3 6  10 8 6 0    1   2 2 9.914 
  1 3 6  11 8 8 4    5   2 1 1.484 
  1 3 6  12 8 2 0    2   3 2 2.757 
  1 3 6  13 8 1 1    6   9 1 5.225 
  1 3 6  14 4 1 1    4   9 1 1.401 
  1 3 6  15 6 4 4    6   5 1 2.325 
  1 3 6  16 4 0 0    4   9 1 -1.000 
  1 3 6  17 2 0 0    2   5 1 -1.000 
  1 3 6  18 6 0 0    6   3 1 -1.000 
  1 3 6  19 8 8 0    7  14 1 3.810 
  1 3 6  20 4 4 4    3  15 1 1.889 
  1 3 6  21 6 2 2    6  13 2 10.417 
  1 3 6  22 6 6 0    4  13 1 2.496 
  1 3 6  23 2 2 2    2  14 1 0.952 
  1 3 6  24 4 4 0    3  14 1 1.248 
  1 3 6  25 4 2 0    3   4 1 1.016 
  1 3 6  26 8 0 0    5   3 1 -1.000 
  1 3 6  27 6 1 1    5  16 3 7.005 
  1 3 6  28 2 2 0    1  15 1 0.964 
  1 3 7   1 2 1 1    2  13 1 1.224 
  1 3 7   2 6 2 0    5   8 1 1.035 
  1 3 7   3 4 4 0    1   6 1 1.208 
  1 3 7   4 4 4 4    4  14 1 1.898 
  1 3 7   5 8 6 4    1  16 2 8.726 
  1 3 7   6 4 2 2    4   2 1 1.369 
  1 3 7   7 6 6 0    5   6 1 1.964 
  1 3 7   8 2 2 0    2  14 1 0.848 
  1 3 7   9 8 8 4    8  15 1 3.075 
  1 3 7  10 6 1 1    4  10 1 1.134 
  1 3 7  11 8 0 0    7   1 1 -1.000 
  1 3 7  12 6 4 0    5   4 1 0.845 
  1 3 7  13 6 2 2    5   5 1 0.759 
  1 3 7  14 8 8 0    4  11 2 3.084 
  1 3 7  15 4 0 0    2   6 1 -1.000 
  1 3 7  16 2 2 2    1  14 1 0.914 
  1 3 7  17 8 2 0    5   9 1 4.312 
  1 3 7  18 2 0 0    2  16 1 -1.000 
  1 3 7  19 8 4 4    5   1 1 1.033 
  1 3 7  20 8 6 0    4   1 2 3.652 
  1 3 7  21 8 1 1    5  13 1 5.728 
  1 3 7  22 4 1 1    3   9 1 0.838 
  1 3 7  23 6 0 0    4  12 1 -1.000 
  1 3 7  24 4 2 0    2  12 1 1.094 
  1 3 7  25 8 2 2    8   4 1 1.408 
  1 3 7  26 6 4 4    3  15 1 1.352 
  1 3 7  27 6 6 4    3  10 1 1.212 
  1 3 7  28 8 4 0    6  14 1 4.461 
  1 3 8   1 4 2 2    1  15 1 0.966 
  1 3 8   2 8 1 1    2  14 1 2.601 
  1 3 8   3 8 6 4    6   5 1 2.462 
  1 3 8   4 6 1 1    5   8 1 3.271 
  1 3 8   5 6 4 0    3  12 1 1.413 
  1 3 8   6 8 0 0    4   7 1 -1.000 
  1 3 8   7 4 0 0    3   3 1 -1.000 
  1 3 8   8 2 1 1    1   3 1 1.489 
  1 3 8   9 2 0 0    1   8 1 -1.000 
  1 3 8  10 4 2 0    1  16 1 0.973 
  1 3 8  11 8 8 4    3  14 2 20.645 
  1 3 8  12 8 8 0    6   2 1 2.596 
  1 3 8  13 6 6 0    2   4 1 3.886 
  1 3 8  14 8 4 0    1   8 1 5.030 
  1 3 8  15 8 6 0    7  16 1 0.991 
  1 3 8  16 6 6 4    4   4 1 1.815 
  1 3 8  17 6 2 2    6   6 1 1.587 
  1 3 8  18 8 2 2    4   5 1 11.081 
  1 3 8  19 2 2 0    1   3 1 1.303 
  1 3 8  20 6 4 4    1  11 1 2.815 
  1 3 8  21 8 4 4    2  10 1 4.817 
  1 3 8  22 6 2 0    6  10 1 1.137 
  1 3 8  23 4 1 1    2  10 1 0.918 
  1 3 8  24 2 2 2    2   4 1 0.668 
  1 3 8  25 4 4 0    4   8 1 1.249 
  1 3 8  26 4 4 4    2   4 1 0.828 
  1 3 8  27 6 0 0    3   5 1 -1.000 
  1 3 8  28 8 2 0    8   2 1 1.238 
 20 1 1   1 8 8 4    7   5 1 2.555 
 20 1 1   2 6 2 2    4   4 1 10.177 
 20 1 1   3 4 1 1    1   9 1 2.838 
 20 1 1   4 6 6 0    3   4 2 6.310 
 20 1 1   5 8 6 0    8   1 1 1.649 
 20 1 1   6 8 2 2    4   6 2 7.074 
 20 1 1   7 2 1 1    1   7 1 1.393 
 20 1 1   8 6 2 0    1   1 1 2.103 
 20 1 1   9 6 1 1    3  15 1 4.340 
 20 1 1  10 8 1 1    5   6 1 8.077 
 20 1 1  11 8 6 4    4   2 2 19.300 
 20 1 1  12 6 4 0    4   2 2 6.324 
 20 1 1  13 8 4 4    5  12 2 8.877 
 20 1 1  14 2 0 0    2  16 1 -1.000 
 20 1 1  15 4 4 4    1   4 1 2.512 
 20 1 1  16 6 0 0    6  10 1 -1.000 
 20 1 1  17 4 2 2    1   1 1 2.007 
 20 1 1  18 2 2 0    1   4 1 1.068 
 20 1 1  19 6 6 4    5  14 1 3.149 
 20 1 1  20 4 0 0    1   7 1 -1.000 
 20 1 1  21 2 2 2    2  10 1 1.641 
 20 1 1  22 4 4 0    4   8 1 2.048 
 20 1 1  23 6 4 4    4   9 2 7.218 
 20 1 1  24 8 0 0    1  13 3 -1.000 
 20 1 1  25 8 2 0    1   3 1 3.844 
 20 1 1  26 8 8 0    1   3 2 8.134 
 20 1 1  27 8 4 0    1  15 2 5.326 
 20 1 1  28 4 2 0    3   7 1 1.509 
 20 1 2   1 8 8 0    3   8 1 23.198 
 20 1 2   2 6 6 0    4  16 1 3.331 
 20 1 2   3 4 1 1    4  10 1 1.246 
 20 1 2   4 6 0 0    2  11 1 -1.000 
 20 1 2   5 2 2 2    1  11 1 1.392 
 20 1 2   6 8 4 4    4  10 1 8.875 
 20 1 2   7 2 2 0    2   2 1 1.114 
 20 1 2   8 8 2 0    4   5 1 6.393 
 20 1 2   9 8 6 0    3  12 2 5.239 
 20 1 2  10 6 4 0    3   1 2 5.687 
 20 1 2  11 8 0 0    6  16 2 -1.000 
 20 1 2  12 6 6 4    1   3 1 11.969 
 20 1 2  13 4 2 2    3  10 1 1.732 
 20 1 2  14 6 4 4    5   9 1 17.369 
 20 1 2  15 4 4 0    3  11 1 2.927 
 20 1 2  16 6 1 1    6   1 1 1.874 
 20 1 2  17 4 4 4    4  14 1 2.132 
 20 1 2  18 6 2 0    4   4 1 3.160 
 20 1 2  19 6 2 2    6   1 1 1.455 
 20 1 2  20 8 2 2    5   6 1 9.923 
 20 1 2  21 2 0 0    1   8 1 -1.000 
 20 1 2  22 8 1 1    3   3 1 3.161 
 20 1 2  23 8 6 4    5   6 1 5.042 
 20 1 2  24 8 4 0    8   4 1 2.340 
 20 1 2  25 8 8 4    2   7 1 9.396 
 20 1 2  26 2 1 1    2   5 1 0.820 
 20 1 2  27 4 0 0    3  14 1 -1.000 
 20 1 2  28 4 2 0    1   9 1 1.853 
 20 1 3   1 8 8 0    5  16 1 2.055 
 20 1 3   2 4 2 2    2   3 2 8.262 
 20 1 3   3 8 1 1    1   2 1 2.388 
 20 1 3   4 2 2 2    1  10 1 1.244 
 20 1 3   5 2 1 1    2   4 1 1.045 
 20 1 3   6 4 4 0    1  10 1 1.827 
 20 1 3   7 2 0 0    2  13 1 -1.000 
 20 1 3   8 4 2 0    4  16 1 2.144 
 20 1 3   9 8 6 0    1  11 1 4.156 
 20 1 3  10 6 2 0    3  15 1 2.648 
 20 1 3  11 2 2 0    1  14 1 1.201 
 20 1 3  12 4 0 0    2   7 1 -1.000 
 20 1 3  13 8 0 0    4   4 1 -1.000 
 20 1 3  14 8 4 0    2   6 1 20.676 
 20 1 3  15 6 6 4    2   4 1 4.966 
 20 1 3  16 6 4 0    1  12 2 5.773 
 20 1 3  17 8 2 0    3   7 1 8.850 
 20 1 3  18 8 8 4    8  14 1 4.025 
 20 1 3  19 6 4 4    2   2 2 3.317 
 20 1 3  20 4 4 4    2  13 1 2.913 
 20 1 3  21 6 6 0    2  10 2 7.643 
 20 1 3  22 4 1 1    2   9 1 1.892 
 20 1 3  23 8 2 2    7  13 1 2.648 
 20 1 3  24 6 1 1    5   6 1 2.936 
 20 1 3  25 8 4 4    3  12 2 7.463 
 20 1 3  26 6 2 2    1   1 1 2.052 
 20 1 3  27 6 0 0    5  11 1 -1.000 
 20 1 3  28 8 6 4    7  13 1 2.429 
 20 1 4   1 8 8 4    4  16 1 24.047 
 20 1 4   2 8 2 2    8   6 1 3.157 
 20 1 4   3 2 0 0    1   2 1 -1.000 
 20 1 4   4 4 1 1    3  15 1 1.652 
 20 1 4   5 4 0 0    4  16 1 -1.000 
 20 1 4   6 6 2 0    6  14 1 1.734 
 20 1 4   7 6 2 2    3  16 1 1.724 
 20 1 4   8 2 1 1    1   1 1 1.115 
 20 1 4   9 6 4 4    1  15 2 7.447 
 20 1 4  10 8 2 0    7  13 1 1.576 
 20 1 4  11 8 6 0    5   4 1 2.782 
 20 1 4  12 8 0 0    5   8 1 -1.000 
 20 1 4  13 8 8 0    2   4 2 21.313 
 20 1 4  14 2 2 0    2   6 2 1.035 
 20 1 4  15 4 2 0    2   9 1 1.581 
 20 1 4  16 8 4 4    7   5 1 2.898 
 20 1 4  17 4 4 0    2   7 1 2.573 
 20 1 4  18 6 0 0    4  11 1 -1.000 
 20 1 4  19 4 2 2    4  12 1 1.355 
 20 1 4  20 6 1 1    1  12 1 1.893 
 20 1 4  21 2 2 2    2  13 1 1.068 
 20 1 4  22 8 6 4    1   9 2 18.321 
 20 1 4  23 6 6 0    5   4 1 2.000 
 20 1 4  24 6 4 0    5  10 1 2.068 
 20 1 4  25 4 4 4    3  12 1 1.995 
 20 1 4  26 8 1 1    4  16 1 4.611 
 20 1 4  27 6 6 4    3  16 1 3.060 
 20 1 4  28 8 4 0    6  12 1 3.090 
 20 1 5   1 6 6 4    4  15 1 8.262 
 20 1 5   2 8 1 1    6  11 1 6.061 
 20 1 5   3 8 6 0    2  11 1 13.016 
 20 1 5   4 8 6 4    3   6 1 19.998 
 20 1 5   5 6 2 0    5   3 1 2.439 
 20 1 5   6 6 0 0    1  10 1 -1.000 
 20 1 5   7 4 4 0    4  14 1 1.952 
 20 1 5   8 6 4 4    6   2 1 2.927 
 20 1 5   9 8 4 4    8   3 1 1.900 
 20 1 5  10 2 2 2    2  16 1 1.190 
 20 1 5  11 8 0 0    8  15 1 -1.000 
 20 1 5  12 6 2 2    2   3 1 12.962 
 20 1 5  13 2 0 0    2   5 1 -1.000 
 20 1 5  14 2 2 0    2  16 1 1.137 
 20 1 5  15 8 8 0    4   3 1 5.599 
 20 1 5  16 4 2 2    3  13 1 1.595 
 20 1 5  17 8 4 0    5   4 1 1.668 
 20 1 5  18 4 2 0    2   6 1 2.009 
 20 1 5  19 4 4 4    4   2 1 1.849 
 20 1 5  20 6 1 1    4   2 1 3.606 
 20 1 5  21 8 2 2    1   8 1 3.950 
 20 1 5  22 2 1 1    2   5 1 1.103 
 20 1 5  23 8 8 4    3   2 1 16.125 
 20 1 5  24 8 2 0    6  15 1 2.792 
 20 1 5  25 4 0 0    1   8 1 -1.000 
 20 1 5  26 6 4 0    6  10 1 1.458 
 20 1 5  27 6 6 0    6  10 1 1.766 
 20 1 5  28 4 1 1    1   2 1 1.238 
 20 1 6   1 2 1 1    1   5 1 1.169 
 20 1 6   2 8 2 0    2   7 1 4.401 
 20 1 6   3 4 2 2    2   5 1 2.247 
 20 1 6   4 6 4 4    3   3 1 6.342 
 20 1 6   5 8 1 1    7  15 1 2.243 
 20 1 6   6 8 8 0    8  10 1 2.117 
 20 1 6   7 4 2 0    3   8 1 1.085 
 20 1 6   8 6 0 0    3   3 2 -1.000 
 20 1 6   9 6 2 2    5  14 1 1.592 
 20 1 6  10 2 2 0    1   2 1 1.081 
 20 1 6  11 8 0 0    3   7 2 -1.000 
 20 1 6  12 6 6 0    1  16 2 14.843 
 20 1 6  13 2 0 0    1   5 1 -1.000 
 20 1 6  14 2 2 2    1   9 1 0.961 
 20 1 6  15 6 6 4    6   4 1 3.630 
 20 1 6  16 8 2 2    6  10 1 3.709 
 20 1 6  17 4 1 1    2  11 1 1.461 
 20 1 6  18 8 6 4    6  10 1 2.190 
 20 1 6  19 6 1 1    2  14 1 3.146 
 20 1 6  20 6 4 0    2   1 2 12.681 
 20 1 6  21 6 2 0    2   6 1 2.906 
 20 1 6  22 4 4 0    2   3 1 1.756 
 20 1 6  23 8 6 0    4  10 1 5.786 
 20 1 6  24 8 4 4    6   4 3 11.520 
 20 1 6  25 4 0 0    4   2 1 -1.000 
 20 1 6  26 4 4 4    3   3 1 1.606 
 20 1 6  27 8 4 0    3  10 1 3.804 
 20 1 6  28 8 8 4    6  13 1 3.713 
 20 1 7   1 8 2 0    5  13 1 1.082 
 20 1 7   2 8 4 4    2   7 2 8.200 
 20 1 7   3 4 2 0    1   6 1 1.909 
 20 1 7   4 6 6 4    6  15 1 2.182 
 20 1 7   5 6 1 1    3   7 1 2.955 
 20 1 7   6 6 6 0    5   2 1 1.490 
 20 1 7   7 2 0 0    1   2 1 -1.000 
 20 1 7   8 6 2 2    6   7 1 2.273 
 20 1 7   9 6 4 0    4   1 1 2.737 
 20 1 7  10 8 6 4    2  16 3 9.685 
 20 1 7  11 8 8 4    1   5 2 16.113 
 20 1 7  12 6 0 0    6  15 1 -1.000 
 20 1 7  13 4 1 1    4  11 1 1.148 
 20 1 7  14 2 2 2    2  11 1 1.259 
 20 1 7  15 6 2 0    3  11 1 2.682 
 20 1 7  16 8 6 0    7   4 1 1.739 
 20 1 7  17 8 1 1    8   2 1 1.694 
 20 1 7  18 4 0 0    2  16 1 -1.000 
 20 1 7  19 4 4 0    3   4 1 1.665 
 20 1 7  20 4 4 4    1   4 1 1.405 
 20 1 7  21 2 1 1    1  14 1 1.162 
 20 1 7  22 8 2 2    3  11 2 8.582 
 20 1 7  23 4 2 2    4   2 1 4.509 
 20 1 7  24 8 0 0    2   4 2 -1.000 
 20 1 7  25 6 4 4    6   6 1 1.940 
 20 1 7  26 8 8 0    6   4 2 3.321 
 20 1 7  27 8 4 0    7   2 1 1.760 
 20 1 7  28 2 2 0    2  10 1 1.201 
 20 2 1   1 6 4 4    3   2 1 7.157 
 20 2 1   2 2 2 2    1  14 1 2.160 
 20 2 1   3 4 0 0    4   9 1 -1.000 
 20 2 1   4 6 6 4    5   7 2 4.090 
 20 2 1   5 4 4 4    2  10 1 1.641 
 20 2 1   6 4 2 0    1  16 1 1.643 
 20 2 1   7 8 8 4    6   4 2 6.637 
 20 2 1   8 4 1 1    3  11 1 2.053 
 20 2 1   9 6 2 0    3  13 1 3.031 
 20 2 1  10 8 4 0    8   4 1 2.811 
 20 2 1  11 8 2 0    6  15 1 1.605 
 20 2 1  12 6 0 0    4   8 2 -1.000 
 20 2 1  13 2 0 0    1  15 1 -1.000 
 20 2 1  14 8 0 0    4   7 2 -1.000 
 20 2 1  15 2 2 0    2   7 1 1.119 
 20 2 1  16 8 8 0    4  12 2 22.660 
 20 2 1  17 2 1 1    2  16 1 2.012 
 20 2 1  18 8 2 2    7  15 1 2.779 
 20 2 1  19 4 4 0    2  10 1 1.821 
 20 2 1  20 6 2 2    5   9 1 13.182 
 20 2 1  21 6 1 1    6   6 1 1.632 
 20 2 1  22 6 6 0    5   6 2 3.105 
 20 2 1  23 8 6 0    3  14 2 6.412 
 20 2 1  24 4 2 2    4  10 1 1.448 
 20 2 1  25 8 6 4    2   6 1 7.267 
 20 2 1  26 8 4 4    8   6 1 3.176 
 20 2 1  27 8 1 1    6  13 1 2.640 
 20 2 1  28 6 4 0    6   3 1 1.193 
 20 2 2   1 8 6 4    5   3 2 12.503 
 20 2 2   2 4 4 0    1   5 1 1.345 
 20 2 2   3 8 2 0    2   4 1 3.402 
 20 2 2   4 6 6 0    3   9 1 5.295 
 20 2 2   5 4 1 1    2  16 1 1.534 
 20 2 2   6 6 1 1    3  14 1 2.583 
 20 2 2   7 2 1 1    1   6 1 1.202 
 20 2 2   8 8 6 0    5  10 1 3.770 
 20 2 2   9 6 0 0    2   3 1 -1.000 
 20 2 2  10 6 2 0    1  16 1 2.601 
 20 2 2  11 8 8 0    8  16 1 2.598 
 20 2 2  12 6 4 4    6   1 1 1.540 
 20 2 2  13 8 4 0    1  14 1 4.238 
 20 2 2  14 6 6 4    2  16 3 44.557 
 20 2 2  15 4 4 4    1  15 1 2.455 
 20 2 2  16 2 2 2    2   2 1 1.866 
 20 2 2  17 2 2 0    1   1 1 1.113 
 20 2 2  18 8 1 1    1   1 1 3.074 
 20 2 2  19 6 2 2    3   1 1 2.293 
 20 2 2  20 8 0 0    8   8 1 -1.000 
 20 2 2  21 8 2 2    1  14 1 4.979 
 20 2 2  22 4 2 0    3  10 1 1.806 
 20 2 2  23 6 4 0    2   8 1 3.636 
 20 2 2  24 8 4 4    5   2 2 19.155 
 20 2 2  25 8 8 4    4   3 2 4.960 
 20 2 2  26 4 2 2    1   5 1 1.286 
 20 2 2  27 4 0 0    2   1 1 -1.000 
 20 2 2  28 2 0 0    2   5 1 -1.000 
 20 2 3   1 6 2 0    4   3 2 5.141 
 20 2 3   2 4 2 0    4   4 1 1.514 
 20 2 3   3 8 4 4    2   4 3 4.559 
 20 2 3   4 6 1 1    4   4 1 2.955 
 20 2 3   5 8 8 4    3   1 1 6.917 
 20 2 3   6 6 6 4    4  15 2 1.178 
 20 2 3   7 2 0 0    2   6 1 -1.000 
 20 2 3   8 8 4 0    7  10 1 1.668 
 20 2 3   9 4 4 4    4   8 1 1.173 
 20 2 3  10 4 1 1    4   3 1 1.032 
 20 2 3  11 6 2 2    2  15 3 1.461 
 20 2 3  12 8 1 1    8  16 1 1.607 
 20 2 3  13 8 0 0    6  15 1 -1.000 
 20 2 3  14 8 2 0    7  16 1 1.713 
 20 2 3  15 8 6 4    6   3 2 2.377 
 20 2 3  16 2 1 1    1   8 1 0.715 
 20 2 3  17 8 6 0    8   4 1 1.764 
 20 2 3  18 4 0 0    1  12 1 -1.000 
 20 2 3  19 4 2 2    3  10 1 1.525 
 20 2 3  20 2 2 2    1   9 1 1.262 
 20 2 3  21 6 4 4    1   6 2 4.419 
 20 2 3  22 6 6 0    1  15 1 2.113 
 20 2 3  23 2 2 0    1  10 1 1.012 
 20 2 3  24 4 4 0    4  15 1 1.327 
 20 2 3  25 8 8 0    3  15 2 11.295 
 20 2 3  26 6 0 0    5   6 1 -1.000 
 20 2 3  27 6 4 0    4  13 1 3.299 
 20 2 3  28 8 2 2    8   2 1 1.398 
 20 2 4   1 6 6 0    2  13 1 3.769 
 20 2 4   2 4 1 1    1   4 1 1.492 
 20 2 4   3 6 4 0    1   2 1 3.311 
 20 2 4   4 6 1 1    2   8 1 2.348 
 20 2 4   5 6 6 4    3  12 1 1.824 
 20 2 4   6 4 4 4    3   8 1 2.009 
 20 2 4   7 8 0 0    7   6 1 -1.000 
 20 2 4   8 8 4 4    4   4 3 16.611 
 20 2 4   9 4 2 2    2  16 1 1.798 
 20 2 4  10 4 2 0    2   4 1 2.666 
 20 2 4  11 8 6 0    7  13 1 1.848 
 20 2 4  12 8 6 4    4   1 2 5.284 
 20 2 4  13 6 2 0    2  13 1 2.147 
 20 2 4  14 8 1 1    4  14 1 4.231 
 20 2 4  15 8 8 0    1   6 2 4.710 
 20 2 4  16 4 4 0    3   8 1 3.403 
 20 2 4  17 6 4 4    4  12 1 2.412 
 20 2 4  18 8 2 0    1   1 1 5.392 
 20 2 4  19 2 2 2    2   7 1 0.935 
 20 2 4  20 8 4 0    4  10 1 11.157 
 20 2 4  21 8 8 4    8   4 1 2.858 
 20 2 4  22 8 2 2    3   5 3 8.596 
 20 2 4  23 6 0 0    3   5 1 -1.000 
 20 2 4  24 2 1 1    2  11 1 1.445 
 20 2 4  25 2 2 0    2   5 1 1.417 
 20 2 4  26 2 0 0    1   5 1 -1.000 
 20 2 4  27 6 2 2    6   3 1 2.237 
 20 2 4  28 4 0 0    3   8 1 -1.000 
 20 2 5   1 8 0 0    2  12 2 -1.000 
 20 2 5   2 6 2 0    6   9 1 2.504 
 20 2 5   3 8 8 4    7  14 1 2.413 
 20 2 5   4 2 0 0    2  15 1 -1.000 
 20 2 5   5 2 2 2    2   7 1 1.075 
 20 2 5   6 2 1 1    2   1 1 1.011 
 20 2 5   7 8 4 0    3   3 2 5.398 
 20 2 5   8 6 6 0    6  10 1 2.415 
 20 2 5   9 8 2 2    5   2 1 1.955 
 20 2 5  10 6 2 2    4  15 1 1.814 
 20 2 5  11 4 4 0    2   5 1 2.055 
 20 2 5  12 2 2 0    2   6 1 1.280 
 20 2 5  13 6 6 4    1   5 1 1.987 
 20 2 5  14 4 2 2    3   1 1 1.112 
 20 2 5  15 6 4 0    3  12 1 6.097 
 20 2 5  16 8 6 0    2   1 1 2.723 
 20 2 5  17 4 1 1    3  14 1 2.029 
 20 2 5  18 4 2 0    1   9 1 1.874 
 20 2 5  19 6 4 4    2  16 1 3.349 
 20 2 5  20 8 1 1    2  16 1 2.205 
